45,0.0002
45,0.0008
46,0.0013
47,0.0017
51,0.0022
63,0.0027
63,0.0031
66,0.0035
67,0.0039
67,0.0044
67,0.0048
69,0.0052
69,0.0056
69,0.0062
69,0.0065
69,0.0069
69,0.0073
93,0.0077
93,0.0082
93,0.0087
93,0.0091
94,0.0096
94,0.0101
94,0.0105
94,0.0109
94,0.0114
95,0.0118
96,0.0122
96,0.0126
97,0.0130
97,0.0135
97,0.0138
100,0.0143
107,0.0148
107,0.0153
107,0.0157
107,0.0161
107,0.0165
107,0.0170
107,0.0174
107,0.0178
108,0.0181
110,0.0186
110,0.0191
111,0.0195
111,0.0200
111,0.0204
111,0.0208
111,0.0212
111,0.0216
111,0.0219
111,0.0224
111,0.0228
111,0.0232
111,0.0236
111,0.0240
111,0.0244
111,0.0248
111,0.0253
111,0.0257
111,0.0261
111,0.0266
111,0.0275
111,0.0280
111,0.0284
111,0.0289
111,0.0293
111,0.0297
111,0.0301
111,0.0305
111,0.0308
111,0.0313
112,0.0317
119,0.0322
119,0.0326
119,0.0330
119,0.0334
119,0.0338
119,0.0343
119,0.0347
119,0.0351
119,0.0355
119,0.0359
119,0.0364
119,0.0368
119,0.0373
119,0.0376
121,0.0381
121,0.0385
121,0.0389
121,0.0393
121,0.0397
121,0.0401
121,0.0405
121,0.0409
121,0.0414
121,0.0418
121,0.0423
121,0.0428
121,0.0432
121,0.0435
121,0.0440
121,0.0444
121,0.0448
121,0.0451
121,0.0455
121,0.0459
121,0.0463
121,0.0467
121,0.0471
121,0.0475
121,0.0479
121,0.0483
121,0.0487
121,0.0491
121,0.0495
121,0.0499
121,0.0504
121,0.0508
121,0.0513
121,0.0517
121,0.0522
121,0.0526
121,0.0530
121,0.0534
121,0.0538
121,0.0542
121,0.0546
121,0.0550
121,0.0555
121,0.0559
121,0.0563
121,0.0568
121,0.0577
121,0.0581
121,0.0587
121,0.0591
121,0.0595
121,0.0599
121,0.0602
121,0.0606
121,0.0610
121,0.0614
123,0.0619
124,0.0624
124,0.0628
124,0.0632
124,0.0636
124,0.0640
124,0.0644
124,0.0649
124,0.0653
124,0.0657
124,0.0661
124,0.0665
124,0.0669
124,0.0673
124,0.0676
124,0.0682
124,0.0687
124,0.0691
124,0.0695
124,0.0699
124,0.0703
124,0.0707
124,0.0712
124,0.0715
124,0.0720
124,0.0724
124,0.0728
124,0.0733
124,0.0737
124,0.0740
124,0.0745
124,0.0749
124,0.0753
124,0.0757
124,0.0760
124,0.0764
124,0.0768
124,0.0772
124,0.0777
124,0.0780
124,0.0785
124,0.0789
124,0.0795
124,0.0806
124,0.0811
124,0.0814
124,0.0819
124,0.0826
124,0.0831
124,0.0835
124,0.0839
124,0.0843
124,0.0848
124,0.0856
124,0.0859
124,0.0866
124,0.0871
124,0.0877
124,0.0881
124,0.0886
124,0.0890
124,0.0894
124,0.0898
125,0.0902
125,0.0907
125,0.0910
125,0.0914
125,0.0918
125,0.0922
125,0.0926
125,0.0934
125,0.0938
125,0.0942
125,0.0948
125,0.0953
125,0.0957
125,0.0961
125,0.0965
125,0.0968
125,0.0972
125,0.0976
125,0.0980
125,0.0984
125,0.0988
125,0.0992
125,0.0996
125,0.1005
125,0.1009
125,0.1013
125,0.1020
125,0.1026
125,0.1030
125,0.1034
125,0.1038
125,0.1043
125,0.1047
125,0.1050
125,0.1055
125,0.1059
125,0.1065
125,0.1068
125,0.1075
125,0.1080
125,0.1084
125,0.1088
125,0.1092
125,0.1096
125,0.1100
125,0.1104
125,0.1108
125,0.1113
125,0.1117
125,0.1121
125,0.1124
125,0.1128
125,0.1131
125,0.1135
125,0.1139
125,0.1144
125,0.1149
125,0.1153
125,0.1156
125,0.1160
125,0.1171
125,0.1175
125,0.1184
125,0.1189
125,0.1192
125,0.1197
125,0.1207
125,0.1211
125,0.1215
125,0.1219
125,0.1222
125,0.1226
125,0.1230
125,0.1233
125,0.1239
125,0.1242
125,0.1246
125,0.1249
125,0.1253
125,0.1258
125,0.1261
125,0.1265
125,0.1269
125,0.1273
125,0.1278
125,0.1282
125,0.1286
125,0.1291
125,0.1295
125,0.1299
125,0.1303
125,0.1307
125,0.1311
125,0.1315
125,0.1319
125,0.1323
125,0.1326
125,0.1330
125,0.1334
125,0.1337
125,0.1341
125,0.1345
125,0.1349
125,0.1352
125,0.1356
125,0.1360
125,0.1370
125,0.1374
125,0.1378
125,0.1382
125,0.1386
125,0.1390
125,0.1397
125,0.1401
125,0.1405
125,0.1408
125,0.1412
125,0.1416
125,0.1421
129,0.1425
129,0.1430
131,0.1433
131,0.1438
131,0.1442
131,0.1446
131,0.1450
131,0.1454
131,0.1459
131,0.1463
131,0.1467
131,0.1472
131,0.1475
131,0.1479
131,0.1483
131,0.1487
131,0.1491
131,0.1495
131,0.1500
131,0.1504
131,0.1507
131,0.1512
131,0.1516
131,0.1520
131,0.1524
131,0.1528
131,0.1533
131,0.1537
131,0.1541
131,0.1545
131,0.1549
131,0.1553
131,0.1557
131,0.1561
131,0.1565
131,0.1569
131,0.1573
131,0.1576
131,0.1581
131,0.1585
131,0.1589
131,0.1593
131,0.1602
131,0.1607
131,0.1611
131,0.1616
131,0.1620
131,0.1624
131,0.1628
131,0.1633
131,0.1637
131,0.1641
131,0.1645
131,0.1649
131,0.1653
131,0.1657
131,0.1661
131,0.1666
131,0.1672
131,0.1677
131,0.1681
131,0.1685
131,0.1690
131,0.1693
131,0.1697
131,0.1703
131,0.1706
131,0.1711
131,0.1716
131,0.1720
131,0.1724
131,0.1727
131,0.1731
131,0.1735
131,0.1741
131,0.1744
131,0.1748
131,0.1752
131,0.1757
131,0.1761
131,0.1764
131,0.1768
131,0.1772
131,0.1776
131,0.1780
131,0.1784
131,0.1788
131,0.1797
131,0.1807
131,0.1817
131,0.1821
131,0.1825
131,0.1831
131,0.1835
131,0.1839
131,0.1843
131,0.1846
131,0.1851
131,0.1856
131,0.1861
131,0.1865
131,0.1870
131,0.1874
131,0.1878
131,0.1882
131,0.1886
131,0.1890
131,0.1895
131,0.1898
131,0.1902
131,0.1906
131,0.1909
131,0.1913
131,0.1917
131,0.1921
131,0.1924
148,0.1929
148,0.1933
148,0.1937
151,0.1941
151,0.1945
151,0.1948
151,0.1952
151,0.1956
151,0.1960
151,0.1964
151,0.1968
151,0.1972
151,0.1976
151,0.1980
151,0.1984
151,0.1988
151,0.1993
151,0.1997
151,0.2001
151,0.2006
151,0.2010
151,0.2014
151,0.2018
151,0.2023
151,0.2027
151,0.2030
151,0.2034
151,0.2038
151,0.2042
151,0.2046
151,0.2051
151,0.2056
151,0.2060
151,0.2064
151,0.2070
151,0.2074
151,0.2078
158,0.2082
158,0.2087
158,0.2090
158,0.2095
158,0.2098
158,0.2102
158,0.2108
158,0.2113
161,0.2118
163,0.2123
163,0.2127
163,0.2131
163,0.2135
163,0.2140
163,0.2144
163,0.2149
163,0.2152
163,0.2157
163,0.2161
163,0.2165
163,0.2169
163,0.2173
163,0.2183
163,0.2187
163,0.2191
163,0.2195
163,0.2200
163,0.2204
163,0.2211
163,0.2217
163,0.2221
163,0.2226
163,0.2229
163,0.2233
163,0.2243
163,0.2247
163,0.2251
163,0.2255
163,0.2258
163,0.2262
163,0.2266
163,0.2270
163,0.2275
163,0.2287
163,0.2291
163,0.2295
163,0.2299
163,0.2303
163,0.2307
163,0.2311
163,0.2315
163,0.2319
164,0.2323
164,0.2327
164,0.2331
164,0.2335
164,0.2339
164,0.2342
164,0.2347
164,0.2351
164,0.2355
164,0.2358
164,0.2362
164,0.2367
164,0.2371
164,0.2375
164,0.2380
164,0.2383
164,0.2387
164,0.2391
164,0.2395
164,0.2399
164,0.2403
164,0.2407
164,0.2411
164,0.2414
164,0.2418
164,0.2422
164,0.2425
164,0.2429
164,0.2433
164,0.2436
164,0.2440
164,0.2445
164,0.2456
164,0.2467
164,0.2471
164,0.2475
164,0.2479
164,0.2483
164,0.2487
164,0.2490
164,0.2494
164,0.2498
164,0.2502
164,0.2509
164,0.2513
164,0.2518
164,0.2522
164,0.2525
164,0.2529
