51,0.0002
62,0.0010
70,0.0015
74,0.0028
75,0.0032
78,0.0040
78,0.0044
79,0.0047
79,0.0052
79,0.0056
80,0.0061
80,0.0069
82,0.0076
82,0.0087
82,0.0096
84,0.0108
84,0.0118
84,0.0127
84,0.0131
84,0.0135
84,0.0139
84,0.0144
84,0.0148
84,0.0154
84,0.0158
84,0.0168
85,0.0178
85,0.0183
85,0.0186
85,0.0190
85,0.0194
85,0.0201
90,0.0205
90,0.0209
90,0.0214
90,0.0220
90,0.0224
90,0.0228
90,0.0235
90,0.0240
90,0.0255
90,0.0258
90,0.0262
91,0.0266
91,0.0272
91,0.0275
91,0.0283
98,0.0292
102,0.0296
116,0.0300
116,0.0306
116,0.0310
116,0.0313
118,0.0325
118,0.0331
118,0.0334
118,0.0343
118,0.0349
118,0.0352
118,0.0357
118,0.0360
121,0.0370
121,0.0374
121,0.0381
121,0.0394
121,0.0398
121,0.0402
121,0.0406
121,0.0409
121,0.0413
121,0.0418
121,0.0421
121,0.0427
121,0.0437
121,0.0444
122,0.0452
122,0.0458
122,0.0465
122,0.0469
122,0.0472
122,0.0480
122,0.0484
122,0.0488
122,0.0492
122,0.0499
122,0.0521
122,0.0534
122,0.0539
122,0.0553
122,0.0560
122,0.0568
122,0.0573
122,0.0583
122,0.0589
122,0.0594
125,0.0598
125,0.0601
125,0.0610
125,0.0619
125,0.0623
125,0.0626
126,0.0634
126,0.0640
126,0.0644
126,0.0653
126,0.0658
126,0.0670
126,0.0673
131,0.0677
131,0.0686
131,0.0693
131,0.0699
131,0.0703
131,0.0711
131,0.0717
131,0.0720
131,0.0736
131,0.0740
131,0.0744
131,0.0749
131,0.0754
131,0.0759
131,0.0763
131,0.0767
131,0.0773
131,0.0779
131,0.0783
131,0.0789
131,0.0792
131,0.0796
131,0.0800
131,0.0809
131,0.0815
131,0.0818
131,0.0822
131,0.0828
131,0.0832
131,0.0836
131,0.0841
131,0.0852
131,0.0857
131,0.0861
131,0.0868
131,0.0872
131,0.0876
131,0.0879
131,0.0883
131,0.0888
131,0.0894
131,0.0897
131,0.0901
131,0.0906
131,0.0909
131,0.0913
131,0.0917
131,0.0921
